Data,Ticker,Open,Close,Volume,Decisão,Justificativa,Lucro_Operacao,Lucro_Acumulado
2010-01-11,PETR4.SA,11.869446417118445,11.7482328414917,15317700,MANTER,Sem sinal claro,0.0,0.2669897079467791
2010-01-11,VALE3.SA,33.655770500703376,33.070186614990234,2785300,VENDER,Venda por queda no fechamento. Lucro R$ 1.33,1.3314399719238281,1.5984296798706072
2010-01-12,BRFS3.SA,21.950929641723636,22.13179016113281,2257788,COMPRAR,Preço em alta e volume forte,0.0,1.5984296798706072
2010-01-12,PETR4.SA,11.671671215479634,11.598304748535156,14886200,MANTER,Sem sinal claro,0.0,1.5984296798706072
2010-01-12,VALE3.SA,32.54623748240645,32.97772216796875,2606400,COMPRAR,Preço em alta e volume forte,0.0,1.5984296798706072
2010-01-13,BRFS3.SA,22.079435348510746,22.33169174194336,1987173,MANTER,Sem sinal claro,0.0,1.5984296798706072
2010-01-13,PETR4.SA,11.662107115703268,11.57917022705078,23228200,MANTER,Sem sinal claro,0.0,1.5984296798706072
2010-01-13,VALE3.SA,33.40920880860583,33.384552001953125,2635700,VENDER,Venda por queda no fechamento. Lucro R$ 0.41,0.406829833984375,2.0052595138549822
2010-01-14,BRFS3.SA,22.36500740051269,21.917612075805664,3411054,VENDER,Venda por queda no fechamento. Lucro R$ -0.21,-0.21417808532714488,1.7910814285278374
2010-01-14,PETR4.SA,11.572786531045915,11.37820529937744,20073400,MANTER,Sem sinal claro,0.0,1.7910814285278374
2010-01-14,VALE3.SA,33.396878879615414,33.378387451171875,1593300,MANTER,Sem sinal claro,0.0,1.7910814285278374
2010-01-15,BRFS3.SA,21.893814086914062,22.08419418334961,3098628,COMPRAR,Preço em alta e volume forte,0.0,1.7910814285278374
2010-01-15,PETR4.SA,11.34631006469746,11.403727531433104,21169000,COMPRAR,Preço em alta e volume forte,0.0,1.7910814285278374
2010-01-15,VALE3.SA,33.15031599873954,32.946903228759766,2225400,MANTER,Sem sinal claro,0.0,1.7910814285278374
2010-01-18,BRFS3.SA,22.293615341186523,22.15558815002441,1465902,VENDER,Venda por queda no fechamento. Lucro R$ 0.07,0.07139396667480113,1.8624753952026385
2010-01-18,PETR4.SA,11.451573877178587,11.658913612365724,23168400,MANTER,Sem sinal claro,0.0,1.8624753952026385
2010-01-18,VALE3.SA,32.85444378921601,33.409210205078125,1109300,COMPRAR,Preço em alta e volume forte,0.0,1.8624753952026385
2010-01-19,BRFS3.SA,21.860498428344727,22.36976623535156,3158298,COMPRAR,Preço em alta e volume forte,0.0,1.8624753952026385
2010-01-19,PETR4.SA,11.627017524007556,11.60468864440918,16895900,VENDER,Venda por queda no fechamento. Lucro R$ 0.20,0.200961112976076,2.0634365081787145
2010-01-19,VALE3.SA,32.98388342330691,33.87150955200195,1889000,MANTER,Sem sinal claro,0.0,2.0634365081787145
2010-01-20,BRFS3.SA,22.36976623535156,22.94091033935547,5072354,MANTER,Sem sinal claro,0.0,2.0634365081787145
2010-01-20,PETR4.SA,11.515371804038326,11.308032035827637,18757500,MANTER,Sem sinal claro,0.0,2.0634365081787145
2010-01-20,VALE3.SA,33.23044944213881,32.946903228759766,3131700,VENDER,Venda por queda no fechamento. Lucro R$ -0.46,-0.4623069763183594,1.6011295318603551
2010-01-21,BRFS3.SA,22.840959548950195,22.507793426513672,4106292,VENDER,Venda por queda no fechamento. Lucro R$ 0.14,0.13802719116211293,1.739156723022468
2010-01-21,PETR4.SA,11.349500188164557,10.95076847076416,24553000,MANTER,Sem sinal claro,0.0,1.739156723022468
2010-01-21,VALE3.SA,33.03936505082041,31.80655288696289,3569100,MANTER,Sem sinal claro,0.0,1.739156723022468
2010-01-22,BRFS3.SA,22.13179016113281,22.27457618713379,2602150,COMPRAR,Preço em alta e volume forte,0.0,1.739156723022468
2010-01-22,PETR4.SA,10.880588342247634,11.084738731384276,19025100,COMPRAR,Preço em alta e volume forte,0.0,1.739156723022468
2010-01-22,VALE3.SA,31.62778731793074,31.134660720825195,3474800,MANTER,Sem sinal claro,0.0,1.739156723022468
2010-01-26,BRFS3.SA,21.922372817993164,21.513051986694336,3705201,VENDER,Venda por queda no fechamento. Lucro R$ -0.76,-0.7615242004394531,0.9776325225830149
2010-01-26,PETR4.SA,10.938008452453351,10.813604354858398,20281200,VENDER,Venda por queda no fechamento. Lucro R$ -0.27,-0.27113437652587713,0.7064981460571378
2010-01-26,VALE3.SA,30.66620403796753,30.505939483642575,4364100,MANTER,Sem sinal claro,0.0,0.7064981460571378
2010-01-27,BRFS3.SA,21.42738151550293,22.08419418334961,2668333,COMPRAR,Preço em alta e volume forte,0.0,0.7064981460571378
2010-01-27,PETR4.SA,10.813600016443642,10.880586624145508,19908600,COMPRAR,Preço em alta e volume forte,0.0,0.7064981460571378
2010-01-27,VALE3.SA,30.598396353686837,30.086780548095703,3296100,MANTER,Sem sinal claro,0.0,0.7064981460571378
2010-01-28,BRFS3.SA,22.30313491821289,21.703432083129883,2460959,VENDER,Venda por queda no fechamento. Lucro R$ -0.38,-0.38076210021972656,0.3257360458374112
2010-01-28,PETR4.SA,11.036893350056548,11.040083885192873,13819200,MANTER,Sem sinal claro,0.0,0.3257360458374112
2010-01-28,VALE3.SA,30.39498370695549,30.068286895751957,2382800,MANTER,Sem sinal claro,0.0,0.3257360458374112
2010-01-29,BRFS3.SA,21.98424530029297,21.489255905151367,2901970,MANTER,Sem sinal claro,0.0,0.3257360458374112
2010-01-29,PETR4.SA,11.094310032317956,10.899728775024414,16106700,VENDER,Venda por queda no fechamento. Lucro R$ 0.02,0.01914215087890625,0.3448781967163175
2010-01-29,VALE3.SA,30.284024671876843,30.148414611816406,3402000,MANTER,Sem sinal claro,0.0,0.3448781967163175
2010-02-01,BRFS3.SA,21.370267868041992,21.370267868041992,2543531,MANTER,Sem sinal claro,0.0,0.3448781967163175
2010-02-01,PETR4.SA,10.938007123795732,10.94119644165039,15869300,COMPRAR,Preço em alta e volume forte,0.0,0.3448781967163175
2010-02-01,VALE3.SA,30.444291563643475,31.060697555541992,2664600,COMPRAR,Preço em alta e volume forte,0.0,0.3448781967163175
2010-02-02,BRFS3.SA,21.384544372558597,21.370267868041992,2608453,MANTER,Sem sinal claro,0.0,0.3448781967163175
2010-02-02,PETR4.SA,11.008185313632277,10.877401351928713,15289600,VENDER,Venda por queda no fechamento. Lucro R$ -0.06,-0.06379508972167791,0.28108310699463956
2010-02-02,VALE3.SA,31.54149347677412,31.060697555541992,2521700,VENDER,Venda por queda no fechamento. Lucro R$ 0.00,0.0,0.28108310699463956
2010-02-03,BRFS3.SA,21.33219146728516,22.017562866210938,2522940,COMPRAR,Preço em alta e volume forte,0.0,0.28108310699463956
2010-02-03,PETR4.SA,10.861451380300382,10.858262062072754,16091200,MANTER,Sem sinal claro,0.0,0.28108310699463956
2010-02-03,VALE3.SA,31.103842659795955,30.992889404296875,2879000,MANTER,Sem sinal claro,0.0,0.28108310699463956
2010-02-04,BRFS3.SA,21.84621810913086,21.41786193847656,2482600,VENDER,Venda por queda no fechamento. Lucro R$ -0.60,-0.5997009277343786,-0.318617820739739
2010-02-04,PETR4.SA,10.79446519680698,10.303227424621582,24280300,MANTER,Sem sinal claro,0.0,-0.318617820739739
2010-02-04,VALE3.SA,30.586069690205296,29.316274642944336,4088600,MANTER,Sem sinal claro,0.0,-0.318617820739739
2010-02-05,BRFS3.SA,21.256038665771484,20.941909790039062,3324071,MANTER,Sem sinal claro,0.0,-0.318617820739739
2010-02-05,PETR4.SA,10.143732149815053,10.05441665649414,29033800,MANTER,Sem sinal claro,0.0,-0.318617820739739
2010-02-05,VALE3.SA,29.02655963710454,29.0697078704834,3775100,COMPRAR,Preço em alta e volume forte,0.0,-0.318617820739739
2010-02-08,BRFS3.SA,20.941909790039062,20.989505767822266,2027513,COMPRAR,Preço em alta e volume forte,0.0,-0.318617820739739
2010-02-08,PETR4.SA,10.143732683113884,10.124593734741213,18684700,MANTER,Sem sinal claro,0.0,-0.318617820739739
2010-02-08,VALE3.SA,29.32243557359049,29.27928733825684,4419400,VENDER,Venda por queda no fechamento. Lucro R$ 0.21,0.20957946777344105,-0.10903835296629794
2010-02-09,BRFS3.SA,21.308393478393555,21.513051986694336,3538168,MANTER,Sem sinal claro,0.0,-0.10903835296629794
2010-02-09,PETR4.SA,10.27132842883083,10.284088134765623,18104200,COMPRAR,Preço em alta e volume forte,0.0,-0.10903835296629794
2010-02-09,VALE3.SA,29.710773379857876,29.895694732666016,4180900,COMPRAR,Preço em alta e volume forte,0.0,-0.10903835296629794
2010-02-10,BRFS3.SA,21.42738151550293,21.41786193847656,2114076,VENDER,Venda por queda no fechamento. Lucro R$ 0.43,0.4283561706542933,0.3193178176879954
2010-02-10,PETR4.SA,10.312796499817326,10.411681175231934,21909900,MANTER,Sem sinal claro,0.0,0.3193178176879954
2010-02-10,VALE3.SA,30.049789608245906,29.9265079498291,2637900,VENDER,Venda por queda no fechamento. Lucro R$ 0.03,0.030813217163085938,0.3501310348510813
2010-02-11,BRFS3.SA,21.41786193847656,21.370267868041992,2723381,MANTER,Sem sinal claro,0.0,0.3501310348510813
2010-02-11,PETR4.SA,10.491428192714446,10.641351699829102,24110900,MANTER,Sem sinal claro,0.0,0.3501310348510813
2010-02-11,VALE3.SA,29.61830786804612,30.629213333129883,8213600,COMPRAR,Preço em alta e volume forte,0.0,0.3501310348510813
2010-02-12,BRFS3.SA,21.36550712585449,20.94666862487793,1334586,MANTER,Sem sinal claro,0.0,0.3501310348510813
2010-02-12,PETR4.SA,10.526514996331455,10.781702995300291,19127100,MANTER,Sem sinal claro,0.0,0.3501310348510813
2010-02-12,VALE3.SA,30.2963602505793,30.419639587402344,3444200,MANTER,Sem sinal claro,0.0,0.3501310348510813
2010-02-17,BRFS3.SA,21.413101196289062,21.941410064697266,2368933,COMPRAR,Preço em alta e volume forte,0.0,0.3501310348510813
2010-02-17,PETR4.SA,10.969903984845082,10.925246238708496,16622400,VENDER,Venda por queda no fechamento. Lucro R$ 0.64,0.6411581039428729,0.9912891387939542
2010-02-17,VALE3.SA,31.726416138260717,31.621625900268555,2908700,VENDER,Venda por queda no fechamento. Lucro R$ 0.99,0.9924125671386719,1.983701705932626
2010-02-18,BRFS3.SA,21.75102806091309,22.22222137451172,1638398,MANTER,Sem sinal claro,0.0,1.983701705932626
2010-02-18,PETR4.SA,10.922057032295582,11.06559944152832,17017800,COMPRAR,Preço em alta e volume forte,0.0,1.983701705932626
2010-02-18,VALE3.SA,31.56615253379437,32.157901763916016,2339800,COMPRAR,Preço em alta e volume forte,0.0,1.983701705932626
2010-02-19,BRFS3.SA,21.965206146240234,22.01280212402344,1390684,MANTER,Sem sinal claro,0.0,1.983701705932626
2010-02-19,PETR4.SA,10.979475522476909,10.957146644592283,11889400,VENDER,Venda por queda no fechamento. Lucro R$ -0.11,-0.10845279693603693,1.8752489089965891
2010-02-19,VALE3.SA,31.80654868923739,32.0531120300293,1529700,MANTER,Sem sinal claro,0.0,1.8752489089965891
2010-02-22,BRFS3.SA,22.146068572998047,21.494014739990234,1830224,VENDER,Venda por queda no fechamento. Lucro R$ -0.45,-0.44739532470703125,1.4278535842895579
2010-02-22,PETR4.SA,11.004996702736562,11.052845001220703,19817500,COMPRAR,Preço em alta e volume forte,0.0,1.4278535842895579
2010-02-22,VALE3.SA,32.26884588543166,31.43669891357422,2001400,VENDER,Venda por queda no fechamento. Lucro R$ -0.72,-0.7212028503417969,0.706650733947761
2010-02-23,BRFS3.SA,21.422622680664062,21.32267189025879,1031615,MANTER,Sem sinal claro,0.0,0.706650733947761
2010-02-23,PETR4.SA,10.976287943353205,10.906110763549805,16937500,VENDER,Venda por queda no fechamento. Lucro R$ -0.15,-0.14673423767089844,0.5599164962768626
2010-02-23,VALE3.SA,31.288767178245237,30.955909729003903,3733900,MANTER,Sem sinal claro,0.0,0.5599164962768626
2010-02-24,BRFS3.SA,21.384544372558597,21.4559383392334,1260840,COMPRAR,Preço em alta e volume forte,0.0,0.5599164962768626
2010-02-24,PETR4.SA,10.938010142253988,10.826364517211914,13563100,MANTER,Sem sinal claro,0.0,0.5599164962768626
2010-02-24,VALE3.SA,31.060696729782904,31.06686210632324,2643000,COMPRAR,Preço em alta e volume forte,0.0,0.5599164962768626
2010-02-25,BRFS3.SA,21.08469581604004,21.32267189025879,1690294,MANTER,Sem sinal claro,0.0,0.5599164962768626
2010-02-25,PETR4.SA,10.679630390908136,10.966717720031738,18650100,COMPRAR,Preço em alta e volume forte,0.0,0.5599164962768626
2010-02-25,VALE3.SA,30.629217628126305,31.251789093017575,2782600,MANTER,Sem sinal claro,0.0,0.5599164962768626
2010-02-26,BRFS3.SA,21.370267868041992,20.989505767822266,2217238,VENDER,Venda por queda no fechamento. Lucro R$ -0.47,-0.4664325714111328,0.09348392486572976
2010-02-26,PETR4.SA,11.033704031752848,11.040083885192873,17804300,MANTER,Sem sinal claro,0.0,0.09348392486572976
2010-02-26,VALE3.SA,31.257947477143468,31.09768295288086,5725400,VENDER,Venda por queda no fechamento. Lucro R$ 0.03,0.03082084655762074,0.1243047714233505
2010-03-01,BRFS3.SA,20.84671974182129,21.22272109985352,3464421,COMPRAR,Preço em alta e volume forte,0.0,0.1243047714233505
2010-03-01,PETR4.SA,11.107071826023068,11.142160415649414,16959300,MANTER,Sem sinal claro,0.0,0.1243047714233505
2010-03-01,VALE3.SA,31.31342835646622,31.4182186126709,2150300,COMPRAR,Preço em alta e volume forte,0.0,0.1243047714233505
2010-03-02,BRFS3.SA,21.227481842041016,21.13228988647461,3821179,VENDER,Venda por queda no fechamento. Lucro R$ -0.09,-0.0904312133789098,0.0338735580444407
2010-03-02,PETR4.SA,11.24423294495181,11.202764511108398,17108100,VENDER,Venda por queda no fechamento. Lucro R$ 0.24,0.23604679107666016,0.26992034912110086
2010-03-02,VALE3.SA,31.732582894408303,32.04695129394531,3674200,MANTER,Sem sinal claro,0.0,0.26992034912110086
2010-03-03,BRFS3.SA,21.26555633544922,21.327430725097656,5078868,COMPRAR,Preço em alta e volume forte,0.0,0.26992034912110086
2010-03-03,PETR4.SA,11.253804720506098,11.212337493896484,19957600,MANTER,Sem sinal claro,0.0,0.26992034912110086
2010-03-03,VALE3.SA,32.305833708455104,31.97913932800293,2698500,VENDER,Venda por queda no fechamento. Lucro R$ 0.56,0.5609207153320312,0.8308410644531321
2010-03-04,BRFS3.SA,21.494014739990234,21.31791114807129,1902710,VENDER,Venda por queda no fechamento. Lucro R$ -0.01,-0.009519577026367188,0.8213214874267649
2010-03-04,PETR4.SA,11.28889545101412,11.228288650512695,14068900,MANTER,Sem sinal claro,0.0,0.8213214874267649
2010-03-04,VALE3.SA,32.2133764259172,32.42295455932617,3332000,COMPRAR,Preço em alta e volume forte,0.0,0.8213214874267649
2010-03-05,BRFS3.SA,21.651079177856445,21.31791114807129,1873716,MANTER,Sem sinal claro,0.0,0.8213214874267649
2010-03-05,PETR4.SA,11.38458674934098,11.422865867614746,28235000,COMPRAR,Preço em alta e volume forte,0.0,0.8213214874267649
2010-03-05,VALE3.SA,32.82362220052677,33.470848083496094,4204400,MANTER,Sem sinal claro,0.0,0.8213214874267649
2010-03-08,BRFS3.SA,21.32267189025879,21.03709983825684,2398558,MANTER,Sem sinal claro,0.0,0.8213214874267649
2010-03-08,PETR4.SA,11.464337932098438,11.387782096862791,15902100,VENDER,Venda por queda no fechamento. Lucro R$ -0.04,-0.0350837707519549,0.78623771667481
2010-03-08,VALE3.SA,33.501662104620614,33.22428131103516,2722700,VENDER,Venda por queda no fechamento. Lucro R$ 0.80,0.8013267517089915,1.5875644683838015
2010-03-09,BRFS3.SA,21.065656661987305,21.21796226501465,2786622,COMPRAR,Preço em alta e volume forte,0.0,1.5875644683838015
2010-03-09,PETR4.SA,11.323981820720515,11.642967224121094,68696600,COMPRAR,Preço em alta e volume forte,0.0,1.5875644683838015
2010-03-09,VALE3.SA,33.008543545460505,33.470848083496094,4147300,COMPRAR,Preço em alta e volume forte,0.0,1.5875644683838015
2010-03-10,BRFS3.SA,21.32267189025879,21.13228988647461,2643120,VENDER,Venda por queda no fechamento. Lucro R$ -0.09,-0.08567237854003906,1.5018920898437624
2010-03-10,PETR4.SA,11.764179908617194,11.802457809448242,32196400,MANTER,Sem sinal claro,0.0,1.5018920898437624
2010-03-10,VALE3.SA,33.62495397041862,33.03936767578125,3462100,VENDER,Venda por queda no fechamento. Lucro R$ -0.43,-0.43148040771484375,1.0704116821289187
2010-03-11,BRFS3.SA,21.11801147460937,21.0228214263916,1976037,MANTER,Sem sinal claro,0.0,1.0704116821289187
2010-03-11,PETR4.SA,11.780130107740504,11.818408012390137,19449600,MANTER,Sem sinal claro,0.0,1.0704116821289187
2010-03-11,VALE3.SA,32.88526431573972,32.60788345336914,2347100,MANTER,Sem sinal claro,0.0,1.0704116821289187
2010-03-12,BRFS3.SA,21.17988586425781,20.941909790039062,2473356,MANTER,Sem sinal claro,0.0,1.0704116821289187
2010-03-12,PETR4.SA,11.866253894786128,11.821596145629885,13940300,VENDER,Venda por queda no fechamento. Lucro R$ 0.18,0.17862892150879084,1.2490406036377095
2010-03-12,VALE3.SA,32.909915862159124,32.42295455932617,2271900,MANTER,Sem sinal claro,0.0,1.2490406036377095
2010-03-15,BRFS3.SA,20.91811180114746,20.78484535217285,2368723,MANTER,Sem sinal claro,0.0,1.2490406036377095
2010-03-15,PETR4.SA,11.725902062727156,11.729092597961426,19839600,COMPRAR,Preço em alta e volume forte,0.0,1.2490406036377095
2010-03-15,VALE3.SA,32.26885821908928,32.60788345336914,1517300,COMPRAR,Preço em alta e volume forte,0.0,1.2490406036377095
2010-03-16,BRFS3.SA,20.803882598876957,20.87051773071289,2991895,COMPRAR,Preço em alta e volume forte,0.0,1.2490406036377095
2010-03-16,PETR4.SA,11.780130282992486,11.86944580078125,12807500,MANTER,Sem sinal claro,0.0,1.2490406036377095
2010-03-16,VALE3.SA,32.903758091494126,33.421539306640625,2201600,MANTER,Sem sinal claro,0.0,1.2490406036377095
2010-03-17,BRFS3.SA,21.070417404174805,21.13228988647461,2589334,MANTER,Sem sinal claro,0.0,1.2490406036377095
2010-03-17,PETR4.SA,11.939622982448755,11.85030746459961,10298100,VENDER,Venda por queda no fechamento. Lucro R$ 0.12,0.1212148666381836,1.3702554702758931
2010-03-17,VALE3.SA,33.655776400305214,33.458526611328125,2195300,VENDER,Venda por queda no fechamento. Lucro R$ 0.85,0.8506431579589844,2.2208986282348775
2010-03-18,BRFS3.SA,21.13705062866211,21.10849380493164,2279219,VENDER,Venda por queda no fechamento. Lucro R$ 0.24,0.23797607421875,2.4588747024536275
2010-03-18,PETR4.SA,11.847117705727086,11.808839797973633,12061700,MANTER,Sem sinal claro,0.0,2.4588747024536275
2010-03-18,VALE3.SA,33.47084734352538,33.1318244934082,1786400,MANTER,Sem sinal claro,0.0,2.4588747024536275
2010-03-19,BRFS3.SA,21.008543014526367,21.06089782714844,2026042,COMPRAR,Preço em alta e volume forte,0.0,2.4588747024536275
2010-03-19,PETR4.SA,11.802459800639689,11.556840896606444,24306500,MANTER,Sem sinal claro,0.0,2.4588747024536275
2010-03-19,VALE3.SA,33.25510167921736,32.7743034362793,1346400,MANTER,Sem sinal claro,0.0,2.4588747024536275
2010-03-22,BRFS3.SA,20.85147857666016,21.165607452392575,2088023,MANTER,Sem sinal claro,0.0,2.4588747024536275
2010-03-22,PETR4.SA,11.359067928882071,11.560029029846191,13489200,COMPRAR,Preço em alta e volume forte,0.0,2.4588747024536275
2010-03-22,VALE3.SA,32.540067408960965,33.21811294555664,1666400,COMPRAR,Preço em alta e volume forte,0.0,2.4588747024536275
2010-03-23,BRFS3.SA,21.227481842041016,21.27983665466309,1735887,MANTER,Sem sinal claro,0.0,2.4588747024536275
2010-03-23,PETR4.SA,11.604689122862,11.42605686187744,17207000,VENDER,Venda por queda no fechamento. Lucro R$ -0.13,-0.13397216796875178,2.3249025344848757
2010-03-23,VALE3.SA,33.97013511229072,34.39545440673828,3305500,MANTER,Sem sinal claro,0.0,2.3249025344848757
2010-03-24,BRFS3.SA,21.08469581604004,21.089454650878903,2325862,MANTER,Sem sinal claro,0.0,2.3249025344848757
2010-03-24,PETR4.SA,11.419676184901467,11.512182235717772,18683500,COMPRAR,Preço em alta e volume forte,0.0,2.3249025344848757
2010-03-24,VALE3.SA,34.1242383829225,34.33381652832031,1884700,MANTER,Sem sinal claro,0.0,2.3249025344848757
2010-03-25,BRFS3.SA,21.313152313232425,20.9990234375,1712775,VENDER,Venda por queda no fechamento. Lucro R$ -0.06,-0.06187438964844105,2.2630281448364347
2010-03-25,PETR4.SA,11.58874256793261,11.228288650512695,17698800,VENDER,Venda por queda no fechamento. Lucro R$ -0.28,-0.28389358520507635,1.9791345596313583
2010-03-25,VALE3.SA,34.64201994758694,34.08725357055664,2541500,VENDER,Venda por queda no fechamento. Lucro R$ 0.87,0.869140625,2.8482751846313583
2010-03-26,BRFS3.SA,20.941909790039062,21.151329040527344,1214406,COMPRAR,Preço em alta e volume forte,0.0,2.8482751846313583
2010-03-26,PETR4.SA,11.29527100740518,11.00499439239502,28820300,MANTER,Sem sinal claro,0.0,2.8482751846313583
2010-03-26,VALE3.SA,34.302994917372615,34.39545440673828,2338900,COMPRAR,Preço em alta e volume forte,0.0,2.8482751846313583
2010-03-29,BRFS3.SA,21.17988586425781,21.879535675048828,3163130,MANTER,Sem sinal claro,0.0,2.8482751846313583
2010-03-29,PETR4.SA,11.081553630852762,11.132591247558594,19312800,COMPRAR,Preço em alta e volume forte,0.0,2.8482751846313583
2010-03-29,VALE3.SA,34.75913811935392,35.16596603393555,2051400,MANTER,Sem sinal claro,0.0,2.8482751846313583
2010-03-30,BRFS3.SA,21.893814086914062,22.65533828735352,4997557,MANTER,Sem sinal claro,0.0,2.8482751846313583
2010-03-30,PETR4.SA,11.193198815999905,11.100692749023438,12365900,VENDER,Venda por queda no fechamento. Lucro R$ -0.03,-0.03189849853515625,2.816376686096202
2010-03-30,VALE3.SA,35.597438837521985,35.41251754760742,2887000,VENDER,Venda por queda no fechamento. Lucro R$ 1.02,1.0170631408691406,3.8334398269653427
2010-03-31,BRFS3.SA,22.46971702575684,22.79812431335449,4336777,MANTER,Sem sinal claro,0.0,3.8334398269653427
2010-03-31,PETR4.SA,11.036892131315666,11.288890838623049,16551700,COMPRAR,Preço em alta e volume forte,0.0,3.8334398269653427
2010-03-31,VALE3.SA,35.07350241203946,35.22760391235352,4063900,COMPRAR,Preço em alta e volume forte,0.0,3.8334398269653427
2010-04-01,BRFS3.SA,22.836200714111328,22.51255226135254,2311365,VENDER,Venda por queda no fechamento. Lucro R$ 1.36,1.3612232208251953,5.194663047790538
2010-04-01,PETR4.SA,11.375018798065282,11.403727531433104,13721900,MANTER,Sem sinal claro,0.0,5.194663047790538
2010-04-01,VALE3.SA,35.62210254580516,35.58511734008789,1870300,VENDER,Venda por queda no fechamento. Lucro R$ 0.36,0.3575134277343679,5.552176475524906
2010-04-05,BRFS3.SA,22.845718383789062,22.27457618713379,2384691,MANTER,Sem sinal claro,0.0,5.552176475524906
2010-04-05,PETR4.SA,11.467524520880737,11.48666286468506,12120300,MANTER,Sem sinal claro,0.0,5.552176475524906
2010-04-05,VALE3.SA,35.75154691706595,35.48649215698242,1729400,MANTER,Sem sinal claro,0.0,5.552176475524906
2010-04-06,BRFS3.SA,22.27457618713379,22.464956283569336,2458018,COMPRAR,Preço em alta e volume forte,0.0,5.552176475524906
2010-04-06,PETR4.SA,11.457953370158386,11.508992195129396,13410200,MANTER,Sem sinal claro,0.0,5.552176475524906
2010-04-06,VALE3.SA,35.32623771312116,35.437191009521484,1553100,COMPRAR,Preço em alta e volume forte,0.0,5.552176475524906
2010-04-07,BRFS3.SA,22.322172164916992,22.75052833557129,3162815,MANTER,Sem sinal claro,0.0,5.552176475524906
2010-04-07,PETR4.SA,11.464336455657678,11.419678688049316,15079400,VENDER,Venda por queda no fechamento. Lucro R$ 0.13,0.13078784942626775,5.682964324951174
2010-04-07,VALE3.SA,35.289240307009884,35.79469299316406,2812600,MANTER,Sem sinal claro,0.0,5.682964324951174
2010-04-08,BRFS3.SA,22.560148239135746,22.98850440979004,4724,MANTER,Sem sinal claro,0.0,5.682964324951174
2010-04-08,PETR4.SA,11.34949938283885,11.422865867614746,13552100,COMPRAR,Preço em alta e volume forte,0.0,5.682964324951174
2010-04-08,VALE3.SA,35.72072636463201,36.4912338256836,3438,MANTER,Sem sinal claro,0.0,5.682964324951174
2010-04-09,BRFS3.SA,22.845718383789062,22.836200714111328,1789569,VENDER,Venda por queda no fechamento. Lucro R$ 0.37,0.3712444305419922,6.054208755493166
2010-04-09,PETR4.SA,11.419674591314616,11.237853050231934,17017800,VENDER,Venda por queda no fechamento. Lucro R$ -0.19,-0.1850128173828125,5.869195938110353
2010-04-09,VALE3.SA,36.65766040579437,36.54670715332031,2956900,VENDER,Venda por queda no fechamento. Lucro R$ 1.11,1.1095161437988281,6.9787120819091815
2010-04-12,BRFS3.SA,22.760047912597656,22.75052833557129,2524831,MANTER,Sem sinal claro,0.0,6.9787120819091815
2010-04-12,PETR4.SA,11.244234423023425,10.9699068069458,29883800,MANTER,Sem sinal claro,0.0,6.9787120819091815
2010-04-12,VALE3.SA,36.61451483974828,36.293983459472656,2583400,MANTER,Sem sinal claro,0.0,6.9787120819091815
2010-04-13,BRFS3.SA,22.845718383789062,22.607742309570312,1883171,MANTER,Sem sinal claro,0.0,6.9787120819091815
